"U470937","0199999999","CALCULADORA MS-7UC-BU 10 DIGITOS CASIO","OFICINA Y LIBRERIA"
"U473229","0199999999","BOLIGRAFO PAPERMATE GEL INKJOY NE 400 ST","OFICINA Y LIBRERIA"
"U474059","0199999999","PAPEL OFICINA NAVIGATOR PLATINUM 75G OFICIO","OFICINA Y LIBRERIA"
"Z472124","0202010101","LIMP. PISOS DEJA VU 900CC POETT-LIQ","ASEO Y LIMPIEZA"
"Z470808","0299999999","GUANTE DESECH VINILO C/P TALLA M 100 UN - VTX PRO","ASEO Y LIMPIEZA"
"Z443525","0202060202","DETERGENTE RINSO FRAGANCIAS MAGICAS 3KG","ASEO Y LIMPIEZA"
"Z421584","0201030301","SERVILLETA EXPRESS INTER. 10X21 30PQ./250UN ELITE","ASEO Y LIMPIEZA"
"FF470676","1101010101","ARCHIVADOR 250 HOJAS CARTA 2 AROS NEGRO","NUEVOS NEGOCIOS"
"Z454254","1101010101","GUANTE VINILO SIN POLVO SEMPERCARE T/L CTNX1.000","NUEVOS NEGOCIOS"
"C473752","0401040201","MONITOR 21.5 E2270S WHN FULL HD HDMI VGA","TECNOLOGA"
"Z452692","1101010101","TRAPERO SINTETICO ABSORVENTE 50X57","NUEVOS NEGOCIOS"
"FF474767","1101010101","AVENA SABORIZADA CHOCOLATE","NUEVOS NEGOCIOS"
"FF475209","1101010101","CABESTRILLO","NUEVOS NEGOCIOS"
"FF475210","1101010101","CHALECO REFLECTANTE","NUEVOS NEGOCIOS"
"Z416257","0299999999","JABON MECANICO SUPERDUTY 3.5 LT","ASEO Y LIMPIEZA"
"Z443667","0501190102","PA?UELO FACIAL FAMILIAR D/H 50 HJS.CAJA ELITE","CUIDADO PERSONAL Y SALUD"
"Z453813","0304010901","BEBIDA SUGAR FREE 250ML RED BULL","ALIMENTOS"
"FF454821","","BUZO DESECHABLE C/GORRO TALLA M",""
"FF454826","1101010101","GUANTE MALLA ACERO TALLA S","NUEVOS NEGOCIOS"
"FF454830","1101010101","PACK 2 DICROICO LED  6W CALIDO","NUEVOS NEGOCIOS"
"Z443316","0601080102","BOTIN NAZCA ROBLE NU308 N40","FERRETERIA"
"FF470816","1101010101","CAF EN GRANO PERU PANGOA ORGANICO 250G","NUEVOS NEGOCIOS"
"FF470830","1101010101","CAF MOLIDO PERU PANGOA ORGANICO 250G","NUEVOS NEGOCIOS"
"Z461244","0202010101","LIMP. PISOS DILUIBLE FLORES DE JARDIN 900ML LYSOL","ASEO Y LIMPIEZA"
"Z461245","0699999999","LENTE METALIKS GRIS ANTIEMPANANTE 15171","FERRETERIA"
"FF458823","1101010101","COMMAND GANCHOS P/UTENSILIOS DE COCINA","NUEVOS NEGOCIOS"
"FF458829","0601110205","2910-C CINTA DE TELA DUCT TAPE MULTIUSO","FERRETERA"
"Z458420","0202040102","DES AMBIENTAL AUT APARATO HAWAIIAN BREEZE 270ML","ASEO Y LIMPIEZA"
"U449206","0102140301","ARCHIVADOR RAPIDO OF.C/ACCOCLIP PLAS. GRIS DIMERC","OFICINA Y LIBRERIA"
"FF458795","1101010101","ESPONJA BAO RESIDUOS DE JABN","NUEVOS NEGOCIOS"
"FF458797","1101010101","PAO PARA ESPEJO DE BAO X1 SCOTCHBRITE","NUEVOS NEGOCIOS"
"Z435254","0601060103","GUANTE MULTIFLEX POWER LITE TALLA L STEELPRO","FERRETERA"
"C429263","0401020901","TONER SCX D6555 80000 PAG  SAMSUNG","TECNOLOGIA"
"E205004","0103060301","CALCULADORA CONTABLE 12DIG FR 2650T CASIO","OFICINA Y LIBRERA"
"U435222","0106170103","ETIQUETA  ORIGINALS  L.AZUL  2000 E/R","OFICINA Y LIBRERIA"
"H399937","0106170901","ETIQ INK JET TRANSPARENTE  216X279MM 25H","OFICINA Y LIBRERIA"
"Z453007","0303030201","ARROZ FOOD SERVICE NACIONAL G2 2KG","ALIMENTOS"
"U434882","0103200106","TIMBRE  47 x 18 ARP ADIDAS","OFICINA Y LIBRERIA"
"Z440752","0299999999","ZUNCHO POLIPROPILENO 5/8 X 0.70MM BCO GOF","ASEO Y LIMPIEZA"
"Z440878","0599999999","TOMADOR DE PRESION ARTERIAL DE MU?ECA CITIZEN 617","CUIDADO PERSONAL Y SALUD"
"Z399261","1101010101","LIMPIADOR MAQUINA LAVAVAJILLAS","NUEVOS NEGOCIOS"
"FF454849","1101010101","PANEL LED RECTANGULAR 60W","NUEVOS NEGOCIOS"
"FF455874","1101010101","4 TAZAS DE CAFE","NUEVOS NEGOCIOS"
"FF458753","1101010101","DUCT TAPE MULTIPROPSITO 48MM X 54.8M","NUEVOS NEGOCIOS"
"Z456019","0202010113","SELLADOR/ACABADO PISOS DUROS PLAZA 18.9 LTS","ASEO Y LIMPIEZA"
"U433288","0101010102","CARTULINA OPALINA GOFRADA 200GR OFICIO CREAM 125HJ","OFICINA Y LIBRERIA"
"Z441619","0299999999","LIMPIADOR D PLANCHA COCINA SCOTCHBRITE 4 BOTELLAS","ASEO Y LIMPIEZA"
"Z441661","0202030401","ESPUMA CLORADA DESINF MESONES PISOS Y BA?O 5LT","ASEO Y LIMPIEZA"
"U442757","0109140507","PAPEL SEDA VERDE ARBOL 22 GRS 50X75 BOLSA","OFICINA Y LIBRERA"
"U442877","0109140501","PAPEL CREPE 50X200 CM. BLANCO 1 PC BOLSA","OFICINA Y LIBRERA"
"U442880","0109140501","PAPEL CREPE 50X200 CM. CAFE 1 PC BOLSA","OFICINA Y LIBRERA"
"Z441521","0601080202","BOTA PVC BLANCA PUNTA ACERO 40","FERRETERIA"
"S181104","0106070101","CINTA ADH. ALUMINIO 48MX45MT FOIL TAPE 3M","OFICINA Y LIBRERA"
"FF470703","1101010101","BASE PARA MONITOR SPIN2 SMARTFIT","NUEVOS NEGOCIOS"
"FF470705","1101010101","CABLE SEGURIDAD DESKTOP Y PERIFERICOS","NUEVOS NEGOCIOS"
"Z431304","0601080102","BOTIN EDELBROCK ED102 N40","FERRETERIA"
"FF458808","1101010101","PACK PROTECTOR SUPERFICIE MUEBLES","NUEVOS NEGOCIOS"
"FF458812","0601110205","410-DC CINTA DE MONTAJE TRANSPARENTE","FERRETERA"
"FF454807","1101010101","PECHERA POLIETILENO CORTA","NUEVOS NEGOCIOS"
"FF454808","1101010101","PECHERA POLIETILENO LARGA","NUEVOS NEGOCIOS"
"Z454304","1101010101","CS16M GUANTE DE NITRILO ALTO RIESGO CJAX50","NUEVOS NEGOCIOS"
"Z454509","0202100103","PA?O ESPONJA FIBRO X6 + 1 REGALO","ASEO Y LIMPIEZA"
"FF454868","1101010101","AMPOLLETA LED 12W CALIDA UNID.","NUEVOS NEGOCIOS"
"U433880","0103200106","TIMBRE 47 x 18 GERENTE ADIDAS","OFICINA Y LIBRERIA"
"Z484901","0699999999","SE?ALETICA BA?O HOMBRES","FERRETERIA"
"Z484975","0305040101","CAJA NAVIDAD SAN PEDRO DE LA PAZ 2018","ALIMENTOS"
"Z484976","0305040101","CAJA NAVIDAD MUNICIPALIDAD DE CUNCO 2018","ALIMENTOS"
"FF458777","1101010101","VALUE PACK NOTA 8 AMARILLAS + 6 NEON","NUEVOS NEGOCIOS"
"C444288","0699999999","ALARGADOR 5 METROS 5 POSICIONES CON SWITCH NEGRO","FERRETERA"
"E382021","0199999999","RODILLO ENTINTADOR MX 5500 NEGRO MOTEX","OFICINA Y LIBRERA"
"C477073","0401020401","CARTUCHO PFI-107MBK","TECNOLOGIA"
"C477075","0401020401","CARTUCHO PFI-107Y","TECNOLOGIA"
"C484763","0402020301","AUDIFONO SHL3100 NEGRO PHILIPS","TECNOLOGA"
"Z475153","0299999999","LIMP PISOS C/ABR. LAVANDA 900ML EXCELL","ASEO Y LIMPIEZA"
"Z435263","0601080101","BOTIN QUEBEC 400 N 40","FERRETERIA"
"Z400733","0601020201","TAPON DE ESPUMA C/CORDON 1100 3M","FERRETERIA"
"Z452874","1101010101","GEL CON PROTECTOR CITRUS","NUEVOS NEGOCIOS"
"FF454887","1101010101","SACO GRANOLA CALABAZA LINAZA 400 GRS","NUEVOS NEGOCIOS"
"U398095","0111050301","LIBRO DE CUENTO T/DURA ALADINO","OFICINA Y LIBRERA"
"U399664","0109080503","INST.MUSICAL METALOFONO TL13 2 ART & CRAFTS","OFICINA Y LIBRERA"
"S420187","0401020501","CINTA ETIQUETADORA  LK 5WBN9 P/LW 400 EPSON","TECNOLOGA"
"U437837","0299999999","CAJA ORGANIZADORA ROLLBOX 15 LTS","ASEO Y LIMPIEZA"
"AP30921","0401050303","UPS 550VA ULTRACOMPACTO 6SAL.C13 DSL 230V 300W","TECNOLOGA"
"Z437948","0501130101","SHOWER GEL ELITE MULTIFLEX X 6","CUIDADO PERSONAL Y SALUD"
"G434960","0601110101","CANDADO MOD. 730 PROFESIONAL (38 MM) BRONCE","FERRETERIA"
"U443444","0108090101","GABINETE 4 PUERTA 14 X 04X 075 CUBIE RADON BISE","OFICINA Y LIBRERIA"
"FF462702","","MIX COCO",""
"FF462710","","MIX MANZANA",""
"FF462715","","JELTI ARROZ",""
"FF462717","","BROWNIE",""
"FF462718","","GALLETON BERRIES",""
"FF462727","","SOULBAR MANZANA - CANELA",""
"Z452899","1101010101","SILICONA PARA TABLERO CAR 200 ML.","NUEVOS NEGOCIOS"
"D105333","0107170101","PORTA TACO CHICO MADERA TRUPAN S/MARCA","OFICINA Y LIBRERA"
"U442017","0106210504","SOBRE AMERICANO KRAFT 50UN DIMERC","OFICINA Y LIBRERA"
"U453399","1101010101","DAMASCO TURKO 150 GRS","NUEVOS NEGOCIOS"
"FF450128","0499999999","SET ATORNILLADOR MULTIUSO 36PCS DATACOM","TECNOLOGA"
"C450250","0401060302","PENDRIVE 8GB GIGASTONE","TECNOLOGIA"
"C450533","0401060501","PACK VACIA CAJA CD 25 UDS  SINGLE 10.4 MM JEWEL","TECNOLOGA"
"U424535","0106171907","ETIQ. SOBRE AUTOADHESIVA 19X40 MM. BLANCA 120 UNI","OFICINA Y LIBRERA"
"U424545","0106171917","ETIQ. SOBRE AUTOADHESIVA 36 X 102 MM. 20 UNI LAVOR","OFICINA Y LIBRERA"
"U441668","0103110303","CORCHETERA IMPACTO H30/ MARTILLO 100% METALICA","OFICINA Y LIBRERIA"
"U439866","1101010101","SOLIC. REEM. SEG.COLEC. COMPL.BLOCK (92 DIAS)","NUEVOS NEGOCIOS"
"U442688","0109140301","PAPEL KRAFT 70 GRS 80 X 100 CMS 3 PCS","OFICINA Y LIBRERIA"
"501380","0301020301","YERBA MATE TARAGI BOLSA 250 GRS","ALIMENTOS"
"C601320","0106171208","ETIQUETA LASER 85X102 600UN 5164 AVERY","OFICINA Y LIBRERA"
"Z435151","0303130101","AJO EN POLVO  1K GOURMET","ALIMENTOS"
"U438466","0108150203","PIZARRA BLANCA MELA. 150X120 ROTATIVA C/RUEDAS","OFICINA Y LIBRERIA"
"U449572","0802040102","VASO PLASTICO 300CC 1000UN TRANSPARENTE BIG PARTY","COTILLON"
"FF475711","1101010101","BROCHA 2 PELO BLANCO  UYUSTOOLS","NUEVOS NEGOCIOS"
"Z433999","0299999999","DISPENSADOR HIGIENICO COMPACTO ACERO INOXIDABLE","ASEO Y LIMPIEZA"
"U417365","0199999999","TRANSPORTADOR 180 10 CM. BISELADO HUMO  EN BOLSA","OFICINA Y LIBRERIA"
"Z472010","0501130101","JABON GLICERINA KIDS 1 LT SAFEPRO","CUIDADO PERSONAL Y SALUD"
"U427594","0108160101","RELOJ CONTROL ANALOGO TOTALPACK MOD K310","OFICINA Y LIBRERIA"
"U364289","0105090511","FORRO P/CUADERNO UNIV. TRANSP. TORRE","OFICINA Y LIBRERA"
"M188504","0202120202","BASURERO PLASTICO CHICO TIPO TENEX NEGRO 30CM","ASEO Y LIMPIEZA"
"U435210","1101010101","AGUJA REGULAR MOTEX 5 UN.","NUEVOS NEGOCIOS"
"C438811","0499999999","MANOS LIBRES BLUETOOTH  M70","TECNOLOGA"
"C438831","","CARTUCHO F9J66A MAGENTA DESIGNJET HP",""
"Z475167","0399999999","CUCHARA BIODEGRADABLE MEDIANA 10 UN","ALIMENTOS"
"Z475320","0699999999","GUANTE EX NITRILO L/P COBALTO TRESOR S","FERRETERIA"
"U437821","0299999999","CAJA MYBOX 6 LTS WENCO","ASEO Y LIMPIEZA"
"U449172","0107180202","REVISTERO METALICO 2 COMP 16X28X35 CMS","OFICINA Y LIBRERIA"
"U431657","1101010101","SOBRE AMERICANO C/VEN LOGO AFP","NUEVOS NEGOCIOS"
"FF469943","1101010101","FOCO LED EMBUTIDO 18W 225MM 6000K 1500LM","NUEVOS NEGOCIOS"
"FF469964","1101010101","ALARGADOR 6 TOMAS 2P+T 10A 3MT GRIS","NUEVOS NEGOCIOS"
"FF470357","1101010101","PANEL CUADRADO 40W 605X605MM 5500K FRIO","NUEVOS NEGOCIOS"
"C476157","0499999999","HUB USB-C","TECNOLOGA"
"C476316","0499999999","LECTOR DE CODIGO INALAMBRICO SC305","TECNOLOGA"
"U432552","1101010101","DEPOSITO DIRECTO CTA. CAP. IND BLOCK 10 JUEGOS","NUEVOS NEGOCIOS"
"FF455838","","VASO LARGO DUCHESSE 340 ML. 6  UNIDADES",""
"FF455845","1101010101","INDUCCION CAFETERA 6/3 TAZAS","NUEVOS NEGOCIOS"
"Z408924","0601060103","GUANTE ANTIVIBRACION AZUL STEELPRO","FERRETERIA"
"Z470909","0202150101","GUANTE DESECH  NITRILO TALLA M 100 UN VTX PRO","ASEO Y LIMPIEZA"
"FF454912","1101010101","SNACK NATIVE VITALIDAD 30 GRS","NUEVOS NEGOCIOS"
"Z398208","0501190102","PA?UELO DESECHABLE TRIPLE HOJA ELITE PACK DE 6 X36","CUIDADO PERSONAL Y SALUD"
"Z484999","0305040101","SET ESCOLAR 1 A 4 BASICO","ALIMENTOS"
"P184527","0108100104","GUILLOTINA SEMI INDUSTRIAL P 360HJ GBC","OFICINA Y LIBRERIA"
"C449017","0401020901","TONER COMPATIBLE CB541A CYAN PPC GOLD","TECNOLOGIA"
"C449019","0401020901","TONER COMPATIBLE CB543A MAGENTA PPC GOLD","TECNOLOGIA"
"U434833","0106150105","CUCHILLO CART. 10-778 TRABAJO PESADO STANLEY","OFICINA Y LIBRERIA"
"C443644","0401020901","TONER NEGRO 106R03103 P WC4265 5000PAG XEROX","TECNOLOGIA"
"FF469013","1101010101","GEL ALCOHOL CU 5 LITROS","NUEVOS NEGOCIOS"
"S431970","0102170202","CARPETA VINIL PIGMENTADA CARTA ROJO PACK 5 UN","OFICINA Y LIBRERIA"
"Z470503","0299999999","CERA ACRILICA ELITE INCOLORA VIRGINIA 5LT","ASEO Y LIMPIEZA"
"Z443590","0202060101","DETERGENTE FIN DE OBRA 5 LTS SMF","ASEO Y LIMPIEZA"
"501719","0102060201","ARCHIVADOR RAPIDO PLAST MORADO C/GUSANO","OFICINA Y LIBRERA"
"U447246","0401020401","CARTUCHO COMPATIBLE T117120 NEGRO HIGH QUALITY","TECNOLOGIA"
"Z453493","0902040203","VENTILADOR WIND BREEZE 160 S","HOGAR"
"FF475248","1101010101","HIDROGEL LIQUIDO 25 ML/QUEMADOS","NUEVOS NEGOCIOS"
"FF475270","1101010101","LINTERNA CONEXION USB Y DINAMO","NUEVOS NEGOCIOS"
"FF475279","1101010101","SILBATO MULTIFUNCIONAL 7 EN 1","NUEVOS NEGOCIOS"
"FF475288","1101010101","VENDAJE DE EMERGENCIA 4 (VENDA ISRAEL)","NUEVOS NEGOCIOS"
"FF475605","1101010101","ALICATE CAIMAN CON CADENA 10 UYUSTOOLS","NUEVOS NEGOCIOS"
"FF475691","1101010101","ALICATE SERIE 3*2 UNIVERSAL 8 UYUSTOOLS","NUEVOS NEGOCIOS"
"C401368","0401080102","APOYA PIES CLIMATE ELECTRICO FRIO/CALOR","TECNOLOGA"
"FF458761","1101010101","DISPENSADOR SCOTCH PROFESIONAL","NUEVOS NEGOCIOS"
"Z471140","0399999999","CAJA ESPECIAL FP 2018 I. M. DE LA CRUZ","ALIMENTOS"
"C434539","0401020901","TONER MLT-D309E P/ML-5510ND /ML651 SAMSUNG","TECNOLOGIA"
"R396639","0103100133","CORCHETE CASSETTE P/ C5050E 5000 UN RAPID","OFICINA Y LIBRERIA"
"U436601","0102140201","ARCHIVADOR C/ACCO CLIP Y BOLSILLO CAFE","OFICINA Y LIBRERIA"
"FF459684","1101010101","DICROICO LED  7W FRIO DIMEABLE","NUEVOS NEGOCIOS"
"FF459685","1101010101","PENDANT 30W FRIO COLGANTE","NUEVOS NEGOCIOS"
"Z385536","0299999999","JABON SOFTCARE GLICERINA 1 LT DIVERSEY","ASEO Y LIMPIEZA"
"Z443721","0606020403","GANCHOS TRANSPARENTES PEQUENOS 5 UNIDADES TESA","FERRETERIA"
"FF477323","0699999999","MARTILLO DELUXE MANGO MADERA 27MM","FERRETERA"
"U391402","0109130302","PALOS DE HELADO 50UNI","OFICINA Y LIBRERA"
"Z453617","1101010101","GALLETA S/AZUCAR LIMON 3UN NF","NUEVOS NEGOCIOS"
"Z453634","1101010101","GALLETA COOKIE TOWN S/AZ LIMN 3UN","NUEVOS NEGOCIOS"
"Z453635","1101010101","GALLETON S/AZCAR 40 GR.CANELA  NF","NUEVOS NEGOCIOS"
"U408569","0109160201","PINTURA PARA DEDOS 5 COLORES 20 GRS LAVABLE ART AN","OFICINA Y LIBRERIA"
"U408701","0104120402","LAPIZ PASTA 1.0 MM. AZUL CPO. CRISTAL TRANSP. BLIS","OFICINA Y LIBRERA"
"U474992","0199999999","CALCULADORA CONTABLE 12 DIG CX-77BN","OFICINA Y LIBRERA"
"U476464","0199999999","SHARPIE 30CT BLACK FRIDAY ASST","OFICINA Y LIBRERIA"
"R284320","0102030102","ARCHIVADOR CATALOGO A4 3.A.D 1 BLANCO D WILLIAMS","OFICINA Y LIBRERA"
"U364361","0110031302","SET DE GEOMETRIA 30CM 4 PIEZAS","OFICINA Y LIBRERA"
"Z458430","0305040101","CAJA ESPECIAL TRENDY","ALIMENTOS"
"OK08457","0401020801","TAMBOR OKIDATA 44574301 30.00 PAG. P/B411/431","TECNOLOGIA"
"Z441449","0601080202","BOTA  PVC NEGRA PUNTA Y PLANTILLA  ACERO 38","FERRETERIA"
"Z435783","0201020102","TOALLA FACIAL ALGODON BLANCA 50X30","ASEO Y LIMPIEZA"
"U422105","0109030208","ADH. TUBO 50ML GOMA LIQUIDA PEGA PEN UHU   RHEIN","OFICINA Y LIBRERIA"
"Z472159","0299999999","KIT DE ASEO PERSONAL GOBIERNO MUJER","ASEO Y LIMPIEZA"
"C455239","0401020901","TONER CE320A LASERJET PRO CP1525/CM1415 BLK DIMERC","TECNOLOGIA"
"C455245","0401020901","TONER CE323A MAGENTA DIMERC","TECNOLOGIA"
"C455267","0401020901","TONER CB543A MAGENTA P CP1215 DIMERC","TECNOLOGIA"
"C475000","0401020901","TONER BROTHER TN-416 AMARILLO","TECNOLOGIA"
"C475592","0499999999","MONITOR 23.6 24MK430 IPS FULL HD HDMI","TECNOLOGA"
"FF455746","1101010101","MASCARILLA C/VISOR ENVOLVENTE CJAX25","NUEVOS NEGOCIOS"
"C424314","0601010101","CASCO YAKO NARANJO STEELPRO","FERRETERIA"
"U402916","0104060207","DESTACADOR ESCRITORIO PTA.BISEL. NARANJO MURANO","OFICINA Y LIBRERA"
"U421867","0401020401","T197120 CARTUCHO DE TINTA NEGRO(ALTA CAPACIDAD)","TECNOLOGIA"
"T000418","0103100123","CORCHETES ACERO DEPETRUS 530/8 5000 UN. CROMADO TO","OFICINA Y LIBRERA"
"Z439859","0601110205","CINTA ANTIDESLIZANTE AMARILLO/NEGRO 5X50 MT  TESA","FERRETERIA"
"Z430895","0601080102","BOTIN NAZCA DIELECTRICO NU 290 N37","FERRETERIA"
"485872","0202100103","PA?O ESPONJA CLOROX 3 UND","ASEO Y LIMPIEZA"
"485877","0202100101","ESPONJA DOBLE USO CLOROX 1 UND","ASEO Y LIMPIEZA"
"485886","0699999999","HUINCHA 8MTX1 GLOBAL (30-456S)","FERRETERIA"
"486959","0299999999","BOLSA P/ORGANIZAR GRANDE 15 UND ZIPLOC","ASEO Y LIMPIEZA"
"A100004","0107120201","PORTA CLIPS REJILLA METAL NEGRO U2 LAVORO","OFICINA Y LIBRERA"
"A101863","0107100201","ORGANIZADOR OFICINA 1DIV. ACRILICO CRISTAL ACRIMET","OFICINA Y LIBRERIA"
"A180915","0107010203","BANDEJA MADERA TRIPLE TRUPAN","OFICINA Y LIBRERA"
"A335940","0107070201","PORTA TACO CALENDARIO (CHICO) METAL","OFICINA Y LIBRERA"
"A429726","0107120201","PORTA CLIPS DE METAL 8X6 CMS. HAND","OFICINA Y LIBRERIA"
"A430230","0107220104","TARJETERO KARDEX C/INDICE HAND","OFICINA Y LIBRERIA"
"B000955","0110030802","REGLA 20CM NEOLITE","OFICINA Y LIBRERA"
"B005501","0104040403","GOMA DE BORRAR MIGA GRANDE 36 SOFT PROARTE","OFICINA Y LIBRERA"
"B382597","0109160406","TEMPERA FCO.500ML NEGRO PROARTE","OFICINA Y LIBRERA"
"B415815","0401020901","TONER LASER CF212 YELL (131A) P/PRO200/M251/276","TECNOLOGIA"
"B416248","0112030101","MOCHILA 16 MOTOR LAPTOP BACKPACK","OFICINA Y LIBRERA"
"BR16840","0401020901","TONER BROTHER TN 330 NEGRO 1500PAG.P/744082140","TECNOLOGA"
"BR20136","0401020901","TONER BROTHER TN 221 MAGENTA P/HL 3170","TECNOLOGA"
"BR25505","0401020901","TONER BROTHER TN-670 P/ HL-6050","TECNOLOGA"
"C043655","0401080501","FILTRO PANTALLA 14.1 P/NOTEBOOK Y LCD WIDE","TECNOLOGA"
"C102066","0401020401","CARTUCHO INKJET EPSON T082320-AL MAGENTA P/R270/RX","TECNOLOGIA"
"C124104","0401020901","TONER HP CB435A NEGRO P1005/P1006 DIMERC","TECNOLOGA"
"C155103","0401060502","DVD R GRABABLE 4.7GB 16X C SLIM","TECNOLOGA"
"C189231","0401080101","APOYA MUECA P/TECLADO AZUL FOAM W.REST","TECNOLOGA"
"C199330","0401080101","APOYA MUECA ACOLCHADO WRIST PILLOW NEG KENSINGTON","TECNOLOGA"
"C351920","0401080501","FILTRO PANTALLA 17 PRIVADO P/NOTEBOOCK WIDE","TECNOLOGA"
"C360501","0401020901","TONER BROTHER TN 360","TECNOLOGA"
"C368322","0401080101","APOYA MUECA P TECLADO NGRO FOAM W.REST","TECNOLOGA"
"C381931","0401050103","TECLADO ESPAOL USB NORMAL MULTIMEDIA","TECNOLOGA"
"C397438","0112070101","MALETIN P NOTEBOOK SP10 CLASSIC SLEEVE 154 NEGRO","OFICINA Y LIBRERA"
"C399780","0401020401","CARTUCHO BROTHER LC 60 CYAN","TECNOLOGIA"
"C399782","0401020401","CARTUCHO BROTHER LC 60 YELLOW","TECNOLOGIA"
"C401365","0401080102","APOYA PIES AJUSTABLE CON MICROBAN","TECNOLOGA"
"C404071","0401020901","TONER RESIDUAL XEROX 108R00865 P/PHASER 7500","TECNOLOGA"
"C405117","0401020401","CARTUCHO INKJET BROTHER LC 75 NEGRO","TECNOLOGA"
"C408307","0401020901","TONER OKIDATA 44574901/44574913 10 MIL P/B431DN","TECNOLOGIA"
"C410471","0401020401","CARTUCHO EPSON T195420 YELLOW XP101","TECNOLOGA"
"C410472","0401020401","CARTUCHO EPSON T195120 BLACK XP101","TECNOLOGA"
"C413276","0401020403","CARTRIDGE BLACK HIGH 106R02306  PHASER 3320","TECNOLOGIA"
"C413299","0401020403","CARTRIDGE BROTHER LC71Y AMARILLO 300 PAGINAS","TECNOLOGIA"
"C413380","0401020401","CARTUCHO HP 951  MAGENTA CN051","TECNOLOGA"
"C415722","0401020201","BOTELLA T664420 AMAR P/L110/L200/L355/L555 EPSON","TECNOLOGA"
"C417623","0401020901","TONER 006R01520 CYAN XEROX","TECNOLOGIA"
"C421931","0402020305","PARLANTE COMPUTADOR MICRO USB SPEAKER 20 SS 120","TECNOLOGA"
"C422150","0401020201","BOTELLA  FOTO T673220 CYAN PARA L800 70ML EPSON","TECNOLOGIA"
"C422154","0401020201","BOTELLA  FOTO T673620 LIGHT MAGENTA P/ L800 70ML E","TECNOLOGIA"
"C424225","0401020801","TAMBOR R116 P/SL M2625/2626/2825 SAMSUNG","TECNOLOGIA"
"C425016","0401020901","TONER 106R02236 P/PHASER 6600 NEGRO XEROX","TECNOLOGIA"
"C428166","0401020901","TONER ORIGINAL CF381 CYAN HP P/MFP M476 HP","TECNOLOGA"
"C430750","0401050203","CABLE VGA 3.6 MTS MACHO/MACHO MICROLAB","TECNOLOGA"
"C432188","0401020901","TONER TN 319C  CYAN P/MFC8600","TECNOLOGIA"
"C432319","0699999999","ALARGADOR ELECTR MACROTEL 3 MTS 5 POSIC SWITCH B","FERRETERA"
"C432665","0401020901","TONER NEGRO MPC2503 P/2503 RICOH","TECNOLOGIA"
"C432675","0401060304","PENDRIVE USB 32GB","TECNOLOGA"
"C432756","0401020901","TONER  81A NEGRO (CF281A) HP","TECNOLOGIA"
"C433413","0401020401","CARTUCHO NEGRO T694500  P SC T7000 EPSON","TECNOLOGIA"
"C433599","0202010402","LIMPIADOR EN CREMA ( TIPO CIF) 750 CC","ASEO Y LIMPIEZA"
"C433749","0401050102","MOUSE OPTICO INALAMBRICO ROSADO","TECNOLOGA"
"C433750","0401050102","MOUSE OPTICO INALAMBRICO TURQUESA","TECNOLOGA"
"C434094","0401020401","CARTUCHO TINTA NEGRA  711 38  ML (CZ129A)  HP","TECNOLOGIA"
"C434857","0401020901","TONER 305X NEGRO CE410X PMFC400  HP","TECNOLOGIA"
"C435733","","IMPRESORA MULTIFUNCIONAL DCP-T700W INKBENEFITTANK",""
"C435804","0401020401","CARTUCHO LC105M  MAGENTA P J4410-4510DW BROTHER","TECNOLOGIA"
"C435954","0699999999","ALARGADOR BLANCO 1.5 MT. 4 POSICIONES MACROTEL","FERRETERA"
"C436850","0401060302","PENDRIVE 8GB SANDISK","TECNOLOGA"
"C437103","0401060302","PENDRIVE  FLIX 8GB","TECNOLOGA"
"C437951","0401020901","TONER GPR 36  CYAN 19000 PAGUINAS CANON","TECNOLOGIA"
"C438168","0499999999","PARLANTE BLUETOOTH 3W AUX NEGRO GOMA","TECNOLOGA"
"C438399","0401050102","MOUSE INALMBRICO FOR LIFE NEGRO","TECNOLOGA"
"C438455","0401080101","APOYA MUECAS PARA TECLADO WRIST PILLOW AZUL","TECNOLOGA"
"C438479","0499999999","AUDIFONO INTRAUDITIVO C/N MIC  MANOS LIBRES NEGRO","TECNOLOGIA"
"C438933","0401020403","CARTRIDGE MATTE BLACK 727 B3P22A 130-ML HP","TECNOLOGIA"
"C438934","0401020403","CARTRIDGE CYAN B3P19A 130 ML HP","TECNOLOGIA"
"C438970","0499999999","LECTOR DE CDIGO DE BARRA 1 D INALAMBRICO WI3600","TECNOLOGA"
"C438990","0401020901","TONER DRUM PHASER 3052/3260/3215/3225 101R00474","TECNOLOGIA"
"C440243","0401020401","CARTUCHO GI-190M MAGENTA PIXMA G-1100 CANON","TECNOLOGIA"
"C440680","0401020901","TONER MP C2503H CYAN RICOH","TECNOLOGIA"
"C440903","0499999999","CARTRIDGE CYAN DESIGNJET  INK 727 130-ML HP","TECNOLOGIA"
"C442170","0401050102","MOUSE INALAMBRICO PRO FIT USB K72405EU KENSINGN","TECNOLOGA"
"C442934","0401010101","IMPRESORA MULTIFUNCIONAL 6027 COLOR / WIFI  XEROX","TECNOLOGIA"
"C442940","","ASPIRADORA POLVO-AGUA 30 LITROS.",""
"C443293","0401020901","TONER  AMARILLO CLT-Y506L/XAA 3.500PAGS SAMSUNG","TECNOLOGIA"
"C443543","0401020901","TONER 131 NEGRO CANON","TECNOLOGIA"
